Dataset,ML Method,Embedding Method,Concatenation,Best Parameters,PCA n_components,AUC,AP,Sensitivity,Specificity,Precision,F1,Balanced Accuracy
posttrauma,Logistic Regression,Random Trees Embedding,yes,"{'classifier__C': 2, 'feature_combiner__embeddings__embedding__max_depth': 5, 'feature_combiner__embeddings__embedding__n_estimators': 100}",,0.9866332497911445,0.9960017294634977,0.9841269841269841,0.6842105263157895,0.9117647058823529,0.8672218366874855,0.8341687552213868
