Dataset,ML Method,Embedding Method,Concatenation,Best Parameters,PCA n_components,AUC,AP,Sensitivity,Specificity,Precision,F1,Balanced Accuracy
posttrauma,Logistic Regression,ELECTRA-Small,yes,"{'classifier__C': 2, 'transformer__text__embedding_aggregator__method': 'embedding_mean_with_cls_and_sep'}",none,1.0,1.0,1.0,0.8421052631578947,0.9545454545454546,0.9455149501661129,0.9210526315789473
