Dataset,ML Method,Embedding Method,Concatenation,Best Parameters,PCA n_components,AUC,AP,Sensitivity,Specificity,Precision,F1,Balanced Accuracy
posttrauma,logistic regression,BGE-Large-EN-v1.5,no,"{'aggregator__method': 'embedding_mean_without_cls_and_sep', 'classifier__C': 2}",PCA (35 components),0.9958228905597327,0.9987192514695127,0.9841269841269841,0.9473684210526315,0.9841269841269841,0.9657477025898078,0.9657477025898078
