Dataset,ML Method,Embedding Method,Concatenation,Best Parameters,PCA n_components,AUC,AP,Sensitivity,Specificity,Precision,F1,Balanced Accuracy
posttrauma,HistGradientBoosting,GIST-Embedding-v0,no,"{'aggregator__method': 'embedding_cls', 'hist_gb__min_samples_leaf': 20}",PCA (35 components),1.0,1.0,1.0,1.0,1.0,1.0,1.0
