Dataset,ML Method,Embedding Method,Concatenation,Best Parameters,PCA n_components,AUC,AP,Sensitivity,Specificity,Precision,F1,Balanced Accuracy
posttrauma,logistic regression,ELECTRA-Large,no,"{'aggregator__method': 'embedding_mean_with_cls_and_sep', 'classifier__C': 2}",PCA (35 components),0.9841269841269842,0.9950332973074127,0.9841269841269841,0.8421052631578947,0.9538461538461539,0.9288194444444444,0.9131161236424394
