Dataset,ML Method,Embedding Method,Concatenation,Best Parameters,PCA n_components,AUC,AP,Sensitivity,Specificity,Precision,F1,Balanced Accuracy
posttrauma,logistic regression,GTE-Large,no,"{'aggregator__method': 'embedding_cls', 'classifier__C': 2}",PCA (35 components),0.97827903091061,0.9940157222309212,0.9523809523809523,0.6842105263157895,0.9090909090909091,0.8365448504983388,0.818295739348371
