Dataset,ML Method,Embedding Method,Concatenation,Best Parameters,PCA n_components,AUC,AP,Sensitivity,Specificity,Precision,F1,Balanced Accuracy
posttrauma,logistic regression,SimSCE-Unsup,no,"{'aggregator__method': 'embedding_cls', 'classifier__C': 2}",PCA (35 components),0.9983291562238932,0.999500031494079,1.0,0.8947368421052632,0.9692307692307692,0.9644097222222222,0.9473684210526316
