Dataset,ML Method,Embedding Method,Concatenation,Best Parameters,PCA n_components,AUC,AP,Sensitivity,Specificity,Precision,F1,Balanced Accuracy
posttrauma,logistic regression,sentence_t5_base,no,"{'aggregator__method': 'embedding_mean_without_cls_and_sep', 'classifier__C': 2}",none,1.0,1.0,1.0,1.0,1.0,1.0,1.0
